ID_LONG,CONDITION_ID,TRIAL_NB,MAIN_SUPPORT,PRE_LIKES,POST_LIKES,AGE,FB_MODALITY,FB_OPTIMALITY,VALENCE,CONTEXT,PRE_FB_MODALITY,PRE_FB_OPTIMALITY,PRE_VALENCE,PRE_CONTEXT
3,11,44,10,78,50,24,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
3,12,45,82,72,75,24,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
3,12,46,70,25,46,24,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
3,12,47,74,70,72,24,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
3,12,48,76,37,77,24,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
3,13,49,48,78,75,24,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
3,13,50,55,6,73,24,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
3,13,51,29,80,73,24,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
3,13,52,2,21,82,24,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
3,14,53,72,24,77,24,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
3,14,54,25,82,19,24,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
3,14,55,8,69,84,24,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
3,14,56,39,80,76,24,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
3,15,57,28,28,64,24,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
3,15,58,48,80,63,24,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
3,15,59,71,78,65,24,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
3,15,60,32,34,17,24,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
3,16,61,64,30,29,24,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
3,16,62,33,69,43,24,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
3,16,63,27,81,74,24,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
3,16,64,0,80,63,24,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
5,1,1,9,17,6,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
5,1,2,59,21,88,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
5,1,3,67,91,87,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
5,1,4,9,75,10,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
5,2,5,52,10,65,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
5,2,6,19,9,6,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
5,2,7,26,40,15,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
5,2,8,18,62,18,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
5,3,9,86,16,9,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
5,3,10,34,6,5,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
5,3,11,14,6,8,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
5,3,12,70,5,8,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
5,4,13,24,20,16,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
5,4,14,20,5,30,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
5,4,15,60,5,60,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
5,4,16,40,32,5,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
5,5,17,10,90,91,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
5,5,18,9,59,57,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
5,5,19,59,20,26,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
5,5,20,25,17,42,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
5,6,21,6,70,48,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
5,6,22,11,50,43,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
5,6,23,5,0,6,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
5,6,24,9,36,16,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
5,7,25,24,30,16,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
5,7,26,9,57,49,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
5,7,27,56,40,40,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
5,7,28,38,20,38,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
5,8,29,60,80,14,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
5,8,30,31,20,5,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
5,8,31,7,16,14,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
5,8,32,19,44,16,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
5,9,33,69,10,19,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
5,9,34,59,20,10,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
5,9,35,11,64,20,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
5,9,36,40,5,6,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
5,10,37,36,19,20,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
5,10,38,37,29,10,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
5,10,39,16,9,17,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
5,10,40,5,14,35,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
5,11,41,70,40,23,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
5,11,42,64,30,20,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
5,11,43,54,30,3,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
5,11,44,57,20,30,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
5,12,45,80,16,20,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
5,12,46,59,9,9,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
5,12,47,55,40,25,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
5,12,48,5,59,26,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
5,13,49,71,75,80,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
5,13,50,30,10,9,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
5,13,51,28,59,18,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
5,13,52,19,20,20,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
5,14,53,3,80,58,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
5,14,54,47,9,49,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
5,14,55,24,66,60,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
5,14,56,35,75,40,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
5,15,57,20,19,9,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
5,15,58,47,39,7,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
5,15,59,10,19,74,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
5,15,60,39,30,4,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
5,16,61,60,9,19,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
5,16,62,0,17,14,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
5,16,63,11,51,14,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
5,16,64,16,29,33,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
6,1,1,61,62,43,28,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
6,1,2,62,29,65,28,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
6,1,3,31,72,60,28,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
6,1,4,45,37,40,28,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
6,2,5,34,34,43,28,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
6,2,6,35,38,42,28,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
6,2,7,39,53,68,28,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
6,2,8,55,28,28,28,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
6,3,9,52,0,66,28,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
6,3,10,45,58,67,28,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
6,3,11,56,15,26,28,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
6,3,12,44,51,42,28,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
6,4,13,53,37,38,28,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
6,4,14,28,32,34,28,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
6,4,15,63,25,30,28,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
6,4,16,65,40,47,28,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
6,5,17,71,56,81,28,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
6,5,18,32,58,35,28,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
6,5,19,34,53,40,28,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
6,5,20,65,0,64,28,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
6,6,21,27,59,66,28,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
6,6,22,33,43,64,28,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
6,6,23,45,46,66,28,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
6,6,24,60,26,66,28,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
6,7,25,51,41,70,28,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
6,7,26,58,67,59,28,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
6,7,27,40,35,53,28,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
6,7,28,29,36,41,28,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
6,8,29,41,37,63,28,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
6,8,30,33,38,33,28,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
6,8,31,56,53,48,28,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
6,8,32,79,70,72,28,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
6,9,33,40,37,63,28,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
6,9,34,39,45,48,28,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
6,9,35,63,60,53,28,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
6,9,36,38,28,41,28,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
6,10,37,63,56,63,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
6,10,38,37,37,60,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
6,10,39,35,52,69,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
6,10,40,46,63,44,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
6,11,41,81,54,64,28,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
6,11,42,30,39,53,28,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
6,11,43,37,27,34,28,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
6,11,44,61,66,65,28,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
6,12,45,72,43,61,28,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
6,12,46,46,44,58,28,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
6,12,47,42,71,70,28,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
6,12,48,37,53,65,28,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
6,13,49,34,30,78,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
6,13,50,59,46,45,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
6,13,51,40,62,47,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
6,13,52,22,33,31,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
6,14,53,20,66,81,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
6,14,54,18,43,34,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
6,14,55,34,65,68,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
6,14,56,38,72,57,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
6,15,57,40,45,73,28,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
6,15,58,42,70,49,28,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
6,15,59,59,43,70,28,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
6,15,60,41,35,42,28,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
6,16,61,74,36,42,28,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
6,16,62,29,27,63,28,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
6,16,63,43,22,43,28,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
6,16,64,61,75,69,28,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
7,1,1,20,15,15,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
7,1,2,20,20,10,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
7,1,3,30,30,20,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
7,1,4,40,5,10,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
7,2,5,10,35,40,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
7,2,6,10,10,10,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
7,2,7,40,15,20,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
7,2,8,50,10,10,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
7,3,9,15,10,10,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
7,3,10,20,5,10,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
7,3,11,30,5,10,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
7,3,12,30,10,10,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
7,4,13,15,10,10,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
7,4,14,10,10,10,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
7,4,15,50,5,10,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
7,4,16,40,10,10,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
7,5,17,30,20,20,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
7,5,18,20,5,10,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
7,5,19,30,20,10,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
7,5,20,40,5,10,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
7,6,21,10,20,20,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
7,6,22,5,15,10,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
7,6,23,40,5,15,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
7,6,24,40,15,20,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
7,7,25,20,10,10,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
7,7,26,20,5,10,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
7,7,27,30,40,50,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
7,7,28,40,5,10,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
7,8,29,10,10,10,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
7,8,30,20,5,10,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
7,8,31,40,5,10,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
7,8,32,40,30,20,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
7,9,33,15,2,5,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
7,9,34,15,2,5,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
7,9,35,10,3,5,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
7,9,36,10,2,10,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
7,10,37,15,40,40,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
7,10,38,15,5,5,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
7,10,39,5,5,5,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
7,10,40,5,5,5,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
7,11,41,10,10,10,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
7,11,42,20,5,5,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
7,11,43,10,1,5,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
7,11,44,10,2,5,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
7,12,45,15,3,5,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
7,12,46,15,5,5,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
7,12,47,5,2,5,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
7,12,48,5,5,5,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
7,13,49,10,2,5,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
7,13,50,15,2,5,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
7,13,51,10,3,5,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
7,13,52,10,5,5,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
7,14,53,15,5,5,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
7,14,54,15,5,5,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
7,14,55,5,2,10,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
7,14,56,5,10,10,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
7,15,57,15,3,5,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
7,15,58,15,5,5,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
7,15,59,10,50,30,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
7,15,60,10,5,5,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
7,16,61,15,5,5,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
7,16,62,15,4,5,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
7,16,63,5,3,5,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
7,16,64,5,3,10,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
8,1,1,50,80,60,23,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
